,SourceFile,Directory,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score,Date
1628,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4268.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4268.JPG,1,RGBW,0,,1,3,24/01/2024
1629,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4285.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4285.JPG,1,RYLY,0,,1,4,24/01/2024
1630,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4290.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4290.JPG,1,RWWB,0,,1,5,24/01/2024
1631,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4301.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4301.JPG,1,RRGB,0,,1,4,24/01/2024
1632,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4343.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4343.JPG,1,RLBY_F,1,,1,4,24/01/2024
1633,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4350.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4350.JPG,1,RWBG,0,,1,4,24/01/2024
1634,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4389.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4389.JPG,1,RWLB,0,,0,NA,24/01/2024
1635,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4441.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4441.JPG,1,RGGY,0,,1,3,24/01/2024
1636,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4453.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4453.JPG,1,RROB_R,0,metal on right,1,6,24/01/2024
1637,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG/IMG_4472.JPG,E:/Dotterel Observations/2024/January/2024_01_24 Dob ob SB Corner to CG,IMG_4472.JPG,1,RROB_R,0,metal on right,1,6,24/01/2024
1638,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4631.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4631.JPG,1,RBOY,0,,0,NA,01/12/2023
1639,E:/Dotterel Observations/2024/January/2024_01_25 dot ob/IMG_4638.JPG,E:/Dotterel Observations/2024/January/2024_01_25 dot ob,IMG_4638.JPG,1,RGGY,0,,1,3,25/01/2024
1640,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4639.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4639.JPG,1,RGBO,0,,0,NA,01/12/2023
1641,E:/Dotterel Observations/2024/January/2024_01_25 dot ob/IMG_4641.JPG,E:/Dotterel Observations/2024/January/2024_01_25 dot ob,IMG_4641.JPG,1,RWRR,0,,1,2,25/01/2024
1642,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4647.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4647.JPG,1,RWBY,0,,1,5,01/12/2023
1643,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4652.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4652.JPG,1,RWBY,0,,1,5,01/12/2023
1644,E:/Dotterel Observations/2024/January/2024_01_25 dot ob/IMG_4652.JPG,E:/Dotterel Observations/2024/January/2024_01_25 dot ob,IMG_4652.JPG,1,RWRR,0,,1,2,25/01/2024
1645,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4665.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4665.JPG,1,RYLY,0,,1,5,01/12/2023
1646,E:/Dotterel Observations/2024/January/2024_01_25 dot ob/IMG_4675.JPG,E:/Dotterel Observations/2024/January/2024_01_25 dot ob,IMG_4675.JPG,1,RROB_R,0,metal on right,1,6,25/01/2024
1647,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4693.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4693.JPG,1,RGBR,0,,1,6,01/12/2023
1648,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4694.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4694.JPG,1,RROW,0,,1,5,01/12/2023
1649,E:/Dotterel Observations/2024/January/2024_01_25 dot ob/IMG_4697.JPG,E:/Dotterel Observations/2024/January/2024_01_25 dot ob,IMG_4697.JPG,1,RLBY_F,1,,1,4,25/01/2024
1650,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4704.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4704.JPG,1,RGWO,0,,1,5,01/12/2023
1651,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4706.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4706.JPG,1,RGBR,0,,1,6,01/12/2023
1652,E:/Dotterel Observations/2024/January/2024_01_25 dot ob/IMG_4717.JPG,E:/Dotterel Observations/2024/January/2024_01_25 dot ob,IMG_4717.JPG,1,RLBY_F,1,,1,4,25/01/2024
1653,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4728.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4728.JPG,1,RBWY,0,,1,5,01/12/2023
1654,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4738.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4738.JPG,1,RRRB,0,,1,6,01/12/2023
1655,E:/Dotterel Observations/2024/January/2024_01_25 dot ob/IMG_4745.JPG,E:/Dotterel Observations/2024/January/2024_01_25 dot ob,IMG_4745.JPG,1,RRBY,0,,1,6,25/01/2024
1656,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4755.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4755.JPG,1,RBLY,0,,1,4,01/12/2023
1657,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4761.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4761.JPG,1,RRWW,0,,1,6,01/12/2023
1658,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4762.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4762.JPG,1,RROO,0,,1,5,01/12/2023
1659,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4771.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4771.JPG,1,RBWW,0,,1,4,01/12/2023
1660,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4781.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4781.JPG,1,RWLY,0,,1,5,01/12/2023
1661,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4786.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4786.JPG,1,RBRL,0,,1,4,01/12/2023
1662,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4791.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4791.JPG,1,RLYY,0,,1,6,01/12/2023
1663,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4792.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4792.JPG,1,RBRL,0,,1,4,01/12/2023
1664,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4798.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4798.JPG,1,RBWW,0,,1,4,01/12/2023
1665,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial/IMG_4817.JPG,E:/Dotterel Observations/2023/December/2023_12_01 Ob Pohowera to Aerial,IMG_4817.JPG,1,RBYW,0,,1,4,01/12/2023
1666,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_4946.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_4946.JPG,1,RWRR,0,,1,1,30/01/2024
1667,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_4949.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_4949.JPG,1,RROB_R,0,metal on right,1,6,30/01/2024
1668,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_4962.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_4962.JPG,1,RGGY,0,,1,2,30/01/2024
1669,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_4965.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_4965.JPG,1,RGGY,0,,1,2,30/01/2024
1670,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_4983.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_4983.JPG,1,RROB_L,0,metal on left,1,4,30/01/2024
1671,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_4985.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_4985.JPG,1,RROB_R,0,metal on right,1,6,30/01/2024
1672,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_5014.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_5014.JPG,1,RRBY,0,,1,6,30/01/2024
1673,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_5045.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_5045.JPG,1,RGGY,0,,1,2,30/01/2024
1674,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks/IMG_5065.JPG,E:/Dotterel Observations/2024/January/2024_01_30 Looking for chicks,IMG_5065.JPG,1,RROB_R,0,metal on right,1,6,30/01/2024
1675,E:/Dotterel Observations/2024/January/2024_01_31 Looking for chicks dot/IMG_5185.JPG,E:/Dotterel Observations/2024/January/2024_01_31 Looking for chicks dot,IMG_5185.JPG,1,RGOO,0,,0,NA,31/01/2024
1676,E:/Dotterel Observations/2024/January/2024_01_31 Looking for chicks dot/IMG_5200.JPG,E:/Dotterel Observations/2024/January/2024_01_31 Looking for chicks dot,IMG_5200.JPG,1,RGOO,0,,1,2,31/01/2024
1677,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5222.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5222.JPG,1,RWBY,0,,1,5,04/12/2023
1678,E:/Dotterel Observations/2024/January/2024_01_31 Looking for chicks dot/IMG_5223.JPG,E:/Dotterel Observations/2024/January/2024_01_31 Looking for chicks dot,IMG_5223.JPG,1,RRBY,0,,1,5,31/01/2024
1679,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5225.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5225.JPG,1,RBOO,0,,1,6,04/12/2023
1680,E:/Dotterel Observations/2024/January/2024_01_31 Looking for chicks dot/IMG_5225.JPG,E:/Dotterel Observations/2024/January/2024_01_31 Looking for chicks dot,IMG_5225.JPG,1,RRBY,0,,1,5,31/01/2024
1681,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5229.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5229.JPG,1,RBGB,0,,1,5,04/12/2023
1682,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5250.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5250.JPG,1,RWBG,0,,1,6,04/12/2023
1683,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5254.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5254.JPG,1,RWWB,0,,1,5,04/12/2023
1684,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5259.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5259.JPG,1,RROB_R,0,metal on right,1,6,04/12/2023
1685,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5269.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5269.JPG,1,RWWB,0,,1,5,04/12/2023
1686,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5273.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5273.JPG,1,RROB_R,0,metal on right,1,6,01/02/2024
1687,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5276.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5276.JPG,1,RWRR,0,,1,5,04/12/2023
1688,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5279.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5279.JPG,1,RRGB,0,,1,6,04/12/2023
1689,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5285.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5285.JPG,1,RROB_R,0,metal on right,1,6,01/02/2024
1690,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5288.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5288.JPG,1,RWLG,0,,1,4,04/12/2023
1691,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5297.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5297.JPG,1,RGGY,0,,1,6,04/12/2023
1692,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5302.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5302.JPG,1,RGGY,0,,1,2,01/02/2024
1693,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5306.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5306.JPG,1,RGGY,0,,1,2,01/02/2024
1694,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5333.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5333.JPG,1,RROB_R,0,metal on right,1,5,01/02/2024
1695,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5344.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5344.JPG,1,RWBG,0,,1,6,04/12/2023
1696,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5356.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5356.JPG,1,RBBR,0,,1,5,01/02/2024
1697,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5359.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5359.JPG,1,RWRR,0,,1,1,01/02/2024
1698,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5362.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5362.JPG,1,RGGL,0,,1,5,04/12/2023
1699,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5367.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5367.JPG,1,RRBG,0,,1,2,01/02/2024
1700,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5370.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5370.JPG,1,RRBG,0,,1,6,04/12/2023
1701,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5372.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5372.JPG,1,RBBR,0,,1,6,04/12/2023
1702,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5372.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5372.JPG,1,RGWW,0,,1,4,01/02/2024
1703,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5375.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5375.JPG,1,RBYW,0,,1,3,01/02/2024
1704,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC/IMG_5382.JPG,E:/Dotterel Observations/2023/December/2023_12_04 Dot Ob CG to SBC,IMG_5382.JPG,1,RRBB,0,,1,3,04/12/2023
1705,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5384.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5384.JPG,1,RROB_L,0,metal on left,1,4,01/02/2024
1706,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5406.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5406.JPG,1,RRWB,0,,0,NA,05/12/2023
1707,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5409.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5409.JPG,1,RRWB,0,,1,3,01/02/2024
1708,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5413.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5413.JPG,1,RWLB,0,,1,4,01/02/2024
1709,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5415.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5415.JPG,1,RLBY_F,1,,1,6,05/12/2023
1710,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5416.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5416.JPG,1,RLBR_F,1,,1,2,01/02/2024
1711,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5419.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5419.JPG,1,RRYY_F,1,,1,5,05/12/2023
1712,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5420.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5420.JPG,1,RYLR,0,,1,4,01/02/2024
1713,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5421.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5421.JPG,1,RRYY_F,1,,1,5,05/12/2023
1714,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5426.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5426.JPG,1,RROO,0,,0,NA,01/02/2024
1715,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5439.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5439.JPG,1,RGBR,0,,1,6,05/12/2023
1716,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5440.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5440.JPG,1,RRGO,0,,1,4,01/02/2024
1717,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob/IMG_5441.JPG,E:/Dotterel Observations/2024/February/2024_02_01 Dot ob,IMG_5441.JPG,1,RWRR,0,,1,1,01/02/2024
1718,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5451.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5451.JPG,1,RGWO,0,,1,5,05/12/2023
1719,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5455.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5455.JPG,1,RGWB,0,,1,6,05/12/2023
1720,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5457.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5457.JPG,1,RROW,0,,1,5,05/12/2023
1721,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5460.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5460.JPG,1,RBOY,0,,1,5,05/12/2023
1722,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5465.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5465.JPG,1,RBYW,0,,1,5,05/12/2023
1723,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5488.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5488.JPG,1,RRRB,0,,1,6,05/12/2023
1724,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5501.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5501.JPG,1,RROO,0,,1,5,05/12/2023
1725,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check/IMG_5520.JPG,E:/Dotterel Observations/2023/December/2023_12_05 Dot Ob SBC to Aerial Clealls check,IMG_5520.JPG,1,RBGB,0,,1,5,05/12/2023
1726,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5532.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5532.JPG,1,RBOO,0,,1,6,08/12/2023
1727,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5541.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5541.JPG,1,RYLR,0,,1,5,08/12/2023
1728,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5543.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5543.JPG,1,RLBY_F,1,,1,3,04/02/2024
1729,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5544.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5544.JPG,1,RROB_R,0,metal on right,0,NA,08/12/2023
1730,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5545.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5545.JPG,1,RYRB,0,,1,5,08/12/2023
1731,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5576.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5576.JPG,1,RGWO,0,,1,5,08/12/2023
1732,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5577.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5577.JPG,1,RRBY,0,,1,5,04/02/2024
1733,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5584.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5584.JPG,1,RRBY,0,,1,5,04/02/2024
1734,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5597.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5597.JPG,1,RBGB,0,,1,5,08/12/2023
1735,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5605.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5605.JPG,1,RBGB,0,,1,5,08/12/2023
1736,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5620.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5620.JPG,1,RWBB,0,,1,4,08/12/2023
1737,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5625.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5625.JPG,1,RWBB,0,,1,4,08/12/2023
1738,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5627.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5627.JPG,1,RWBG,0,,1,6,08/12/2023
1739,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5637.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5637.JPG,1,RROB_R,0,metal on right,1,6,08/12/2023
1740,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5642.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5642.JPG,1,RRGB,0,,1,6,08/12/2023
1741,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5644.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5644.JPG,1,RWRR,0,,1,5,08/12/2023
1742,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5658.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5658.JPG,1,RGWB,0,,1,2,04/02/2024
1743,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5662.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5662.JPG,1,RGGY,0,,1,6,08/12/2023
1744,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5673.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5673.JPG,1,RRGO,0,,1,6,08/12/2023
1745,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5687.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5687.JPG,1,RBBR,0,,1,6,08/12/2023
